artist3,music24648,266,Classic,2022,5
artist5,music9825,267,Pop,2011,3
artist10,music1745,180,Rock,2003,1
artist18,music82495,220,R&B,2019,5
artist8,music10062,180,Kpop,2009,5
artist16,music66175,190,Hip Hop,2000,1
artist2,music59190,245,Reggae,2002,3
artist15,music18681,191,Folk,2017,4
artist16,music112681,248,Reggae,2022,2
artist3,music54564,189,Hip Hop,2016,4
artist1,music70697,283,Country,2010,5
artist14,music75027,282,Hip Hop,2001,2
artist1,music81177,214,Classic,2015,4
artist14,music43584,295,Alternative,2007,1
artist4,music60055,256,Pop,2016,5
artist17,music137349,256,Alternative,2003,2
artist8,music5803,208,Classic,2012,2
artist12,music127103,209,Alternative,2014,5
artist9,music13579,277,Country,2007,3
artist18,music9278,208,Reggae,2021,3
artist6,music108483,230,Kpop,2012,1
artist6,music84777,253,Pop,2007,5
artist18,music57971,184,Kpop,2011,1
artist6,music10707,208,Rock,2013,1
artist11,music18468,193,Jazz,2021,4
artist9,music74181,214,Eletronic,2023,3
artist13,music126553,263,Hip Hop,2006,1
artist1,music22154,230,Blues,2019,5
artist16,music32558,272,Country,2006,4
artist9,music74885,227,Blues,2008,5
artist18,music62145,196,Classic,2007,1
artist2,music58913,194,R&B,2001,2
artist4,music14807,249,Alternative,2021,3
artist7,music93235,225,Funk,2012,2
artist7,music1412,250,Kpop,2006,4
artist14,music111203,203,Alternative,2001,5
artist11,music87897,240,Reggae,2006,5
artist1,music23349,282,Eletronic,2004,1
artist1,music27719,264,Funk,2010,1
artist13,music32238,186,Country,2009,2
artist3,music97289,192,Jazz,2016,2
artist14,music39641,299,R&B,2014,5
artist9,music75541,249,Blues,2013,3
artist8,music9380,291,Classic,2009,3
artist7,music125403,233,Folk,2020,4
artist8,music42125,215,Hip Hop,2012,2
artist8,music31828,262,Eletronic,2016,5
artist16,music54136,215,Eletronic,2015,5
artist13,music1393,230,Folk,2020,3
artist8,music90247,284,Folk,2012,4
artist3,music75339,181,Blues,2018,3
artist11,music37766,284,Jazz,2002,4
artist9,music129785,247,Folk,2001,3
artist13,music25831,293,Kpop,2009,4
artist11,music32327,257,Blues,2020,1
artist14,music52855,293,Hip Hop,2017,5
artist18,music20573,188,Eletronic,2012,2
artist6,music68609,268,Country,2001,1
artist15,music43841,184,Alternative,2004,2
artist7,music121003,196,Rock,2004,1
artist9,music17821,205,Hip Hop,2003,2
artist12,music64033,242,Rock,2007,1
artist4,music59541,195,Alternative,2008,2
artist8,music80817,268,Folk,2019,4
artist6,music40662,231,Country,2008,2
artist9,music121367,223,R&B,2013,3
artist14,music35953,182,Eletronic,2007,5
artist6,music45104,239,Kpop,2014,4
artist8,music58147,195,Funk,2007,3
artist2,music53533,245,Rock,2000,4
artist17,music78897,272,R&B,2002,1
artist6,music52468,209,Hip Hop,2016,2
artist8,music46924,241,R&B,2000,5
artist4,music52516,200,Folk,2002,2
artist16,music53828,280,Reggae,2011,4
artist16,music38862,253,Alternative,2012,2
artist18,music44384,279,Country,2012,5
artist9,music63133,229,Pop,2005,5
artist4,music48417,282,Funk,2020,4
artist9,music29005,235,Pop,2013,2
artist8,music108993,272,R&B,2005,2
artist6,music16931,240,Blues,1999,3
artist3,music19473,207,Kpop,2023,2
artist9,music127739,198,Folk,2005,1
artist4,music80637,275,Folk,2010,3
artist5,music47094,269,Classic,2011,5
artist10,music97343,254,Funk,2004,1
artist10,music32945,220,Pop,2017,2
artist11,music36399,198,Alternative,2017,4
artist4,music30805,198,Blues,2006,3
artist2,music2995,285,Hip Hop,2015,4
artist9,music3556,285,Classic,2011,4
artist4,music10562,290,Country,2022,1
artist18,music28024,217,Jpop,2007,4
artist4,music98057,219,Alternative,1999,3
artist13,music32186,211,Blues,2006,4
artist15,music105951,234,Pop,2003,4
artist12,music2026,273,Jpop,2001,3
artist2,music118559,269,Kpop,2021,2
artist18,music54053,190,Jpop,2010,4
artist15,music107809,191,R&B,2016,5
artist9,music83195,190,Jazz,2009,3
artist10,music31963,194,Pop,2004,5
artist10,music39388,198,Jazz,2007,3
artist1,music55157,226,Alternative,2012,4
artist14,music74679,183,Reggae,2013,1
artist14,music15658,257,Blues,2013,4
artist11,music7115,219,R&B,2005,1
artist2,music1099,239,Reggae,2007,5
artist14,music27374,212,Reggae,2005,1
artist1,music81649,206,Alternative,2004,5
artist11,music32610,234,Classic,2015,5
artist4,music68751,290,Eletronic,2022,1
artist13,music44610,284,Jpop,2012,5
artist5,music122849,229,Kpop,2021,4
artist6,music23294,264,Reggae,2010,5
artist2,music69797,259,Eletronic,2001,1
artist4,music5092,263,Jpop,2010,2
artist7,music57403,257,Eletronic,2006,2
artist9,music44847,217,Eletronic,2015,5
artist5,music1550,270,Folk,2017,4
artist15,music94665,201,Pop,2002,1
artist10,music125093,236,Alternative,2023,2
artist6,music124011,226,Pop,2006,1
artist8,music3937,195,Classic,2021,2
artist16,music116693,242,Country,2010,3
artist6,music17933,197,Jazz,2003,2
artist17,music93131,280,Blues,2018,2
artist18,music26478,300,Jazz,2004,5
artist1,music111523,250,Kpop,1999,4
artist11,music1132,281,Folk,2003,3
artist17,music102061,186,Alternative,2014,1
artist16,music55848,196,Reggae,2018,4
artist10,music44856,243,Country,2013,5
artist15,music106121,184,R&B,2000,4
artist13,music1311,267,Reggae,2001,3
artist1,music47784,260,Reggae,2010,1
artist9,music3812,182,R&B,1999,5
artist16,music102561,238,Blues,2016,5
artist16,music27825,258,Jazz,2018,3
artist2,music26018,289,Classic,2002,5
artist18,music86471,188,Hip Hop,2001,4
artist17,music35622,275,Rock,2006,5
artist18,music67031,289,Jazz,2015,2
artist15,music119149,193,Reggae,2022,5
artist3,music49202,200,Jazz,2005,4
artist2,music40645,283,Country,2008,2
artist11,music76685,235,Classic,2020,4
artist1,music28700,254,Folk,2003,3
artist4,music125177,210,Kpop,2003,4
artist18,music27205,220,Classic,2018,5
artist7,music41920,241,Folk,2003,3
artist6,music11688,235,Kpop,2007,2
artist17,music83509,223,Kpop,2011,5
artist5,music124463,205,Funk,2010,5
artist4,music1458,216,Kpop,2018,3
artist18,music24389,273,Eletronic,2010,2
artist8,music120435,214,Folk,2014,1
artist17,music107061,252,Jazz,2003,4
artist9,music1819,269,Country,2000,1
artist8,music31589,294,Pop,2023,2
artist16,music93251,280,Jazz,2007,2
artist2,music34580,259,Folk,1999,3
artist5,music100731,290,Kpop,2003,3
artist16,music16699,217,Jpop,2013,5
artist15,music2660,232,R&B,2004,4
artist17,music49211,285,Eletronic,2011,2
artist4,music57108,238,Folk,2010,1
artist9,music60377,281,Country,2023,3
artist14,music60535,202,Jazz,2013,4
artist4,music85665,296,Folk,2021,3
artist11,music16170,216,Eletronic,2021,2
artist16,music59728,184,Alternative,2012,5
artist17,music73287,272,Funk,2017,2
artist16,music43353,196,Folk,2019,3
artist5,music43311,215,Rock,2012,1
artist5,music90781,270,Kpop,1999,1
artist14,music128797,223,Eletronic,2013,1
artist13,music138177,256,R&B,2014,3
artist8,music92529,299,Country,2010,5
artist5,music101501,220,Classic,2001,3
artist6,music124809,290,Reggae,2008,1
artist10,music61173,298,Country,2011,3
artist18,music79807,258,Eletronic,2001,4
artist16,music9147,207,Eletronic,2018,2
artist9,music87077,265,Hip Hop,2021,2
artist9,music60885,264,Kpop,2012,1
artist14,music56671,289,Classic,2005,5
artist8,music23594,216,Blues,2017,2
artist12,music49971,224,Pop,2012,2
artist8,music73087,242,Hip Hop,2023,2
artist10,music66289,204,Folk,2014,5
artist13,music68637,212,Blues,2004,2
artist5,music15309,203,R&B,2011,5
artist15,music46443,243,Reggae,2019,2
artist12,music42421,192,R&B,1999,4
artist15,music11155,233,Folk,2005,1
artist18,music54256,288,Eletronic,2018,5
artist18,music5744,209,Eletronic,2004,2
artist12,music48082,220,Hip Hop,2011,5
artist4,music66543,263,Country,2001,4
artist5,music98313,283,Blues,2011,3
artist1,music95091,290,Country,2007,5
artist4,music91299,196,Folk,2004,1
artist14,music15334,220,Jpop,2000,2
artist10,music12144,277,Jpop,2002,5
artist14,music133653,292,Classic,2010,2
artist6,music60353,246,Folk,2023,3
artist16,music88955,192,Alternative,2018,4
artist18,music19603,244,Reggae,2018,5
artist8,music2955,225,Alternative,2008,5
artist17,music36851,188,Jpop,2006,3
artist5,music63013,207,Kpop,2008,4
artist11,music6474,197,Rock,2003,5
artist10,music70457,300,Rock,2017,3
artist16,music60595,248,Classic,2011,4
artist5,music64009,278,Country,2004,5
artist1,music107331,194,Rock,2023,4
artist15,music4283,260,Reggae,2003,5
artist13,music56365,241,Funk,2004,3
artist17,music23683,240,Folk,2011,5
artist17,music72613,276,Blues,2021,2
artist12,music126657,246,Blues,2000,1
artist9,music128531,186,Folk,2015,4
artist10,music28520,250,Jazz,2020,2
artist3,music98999,210,R&B,2007,4
artist16,music15041,257,R&B,2006,3
artist13,music19356,219,Blues,2008,1
artist2,music11827,248,Reggae,2003,5
artist11,music57645,285,Hip Hop,2004,1
artist5,music12778,183,Eletronic,2004,1
artist15,music71451,208,Classic,2000,1
artist8,music54613,300,Blues,2015,1
artist2,music84295,264,Eletronic,2014,2
artist2,music68827,239,Country,2011,1
artist18,music6685,282,R&B,2012,4
artist16,music73393,294,Country,2014,2
artist5,music24847,205,Eletronic,2020,4
artist7,music6071,257,Pop,2020,2
artist10,music16565,250,Kpop,2013,2
artist11,music113145,248,Blues,2014,5
artist15,music30209,238,Blues,2021,5
artist1,music123517,183,Reggae,2023,5
artist13,music103713,268,Classic,2011,2
artist18,music135107,250,Country,1999,4
artist4,music34461,242,Pop,2023,5
artist4,music117479,188,Eletronic,2010,1
artist1,music34731,206,Jpop,2008,1
artist7,music14762,299,Alternative,2010,4
artist10,music7784,231,Funk,2003,5
artist2,music13483,281,Funk,2013,5
artist5,music107087,245,Country,2013,2
artist10,music99445,278,Folk,2006,4
artist10,music69287,213,Hip Hop,2021,1
artist14,music60003,186,Country,2010,2
artist11,music118903,262,Alternative,2008,1
artist12,music117381,218,Reggae,2016,5
artist4,music135063,218,Alternative,2009,3
artist18,music1702,226,Country,2000,4
artist5,music166,233,Reggae,2006,1
artist4,music108005,283,Folk,2022,3
artist15,music126247,219,Kpop,2008,5
artist10,music79369,284,Eletronic,2020,3
artist2,music13477,273,Jpop,2023,2
artist17,music119755,283,Pop,2020,2
artist15,music25325,231,Country,2018,1
artist14,music34142,214,R&B,2003,3
artist2,music47670,204,Reggae,2007,1
artist4,music46675,187,Funk,2008,2
artist6,music1518,192,Jpop,2004,2
artist10,music81261,216,Country,2010,1
artist11,music107981,238,Blues,2023,1
artist6,music62645,218,Kpop,2020,4
artist5,music6254,283,Jazz,2012,4
artist8,music112589,193,Alternative,2003,4
artist11,music113719,236,Alternative,2009,4
artist2,music97877,253,Reggae,1999,4
artist4,music9400,275,Pop,2010,4
artist15,music13882,180,Jpop,2020,5
artist8,music122883,184,Classic,2004,2
artist11,music113293,185,Folk,2015,5
artist3,music62951,209,Country,2002,1
artist12,music130647,270,Funk,2010,4
artist4,music15414,187,Jazz,1999,2
artist6,music77895,189,Reggae,2001,5
artist5,music22076,251,Country,2014,5
artist11,music95549,255,Blues,1999,3
artist17,music19179,209,Blues,2003,1
artist5,music133295,208,R&B,2017,5
artist10,music117163,244,Jpop,1999,1
artist5,music30305,224,Blues,2018,4
artist4,music51882,242,Hip Hop,2020,3
artist16,music71735,259,Folk,2010,1
artist9,music60433,272,Jpop,2022,4
artist6,music52791,189,Blues,2012,4
artist7,music16753,186,Funk,2018,3
artist6,music40301,298,Classic,2010,1
artist15,music104309,207,R&B,2003,2
artist16,music100173,212,Folk,2000,4
artist15,music41564,240,Country,2016,2
artist17,music45628,246,Eletronic,2013,1
artist9,music43004,297,Country,2020,5
artist1,music38866,238,R&B,2014,5
artist16,music48969,273,Pop,2000,5
artist1,music57474,284,Eletronic,2006,5
artist14,music49401,288,Blues,2009,2
artist10,music51514,279,Kpop,2016,2
artist2,music50674,289,R&B,2000,5
artist9,music37343,293,Jazz,2004,3
artist2,music112187,260,Folk,2012,1
artist16,music44704,206,Hip Hop,2013,5
artist10,music135209,280,Reggae,2000,2
artist1,music28771,219,Funk,2004,5
artist18,music75151,264,Blues,2004,5
artist4,music61977,182,Reggae,2008,2
artist7,music50130,297,R&B,2008,5
artist13,music41986,299,Blues,1999,3
artist10,music102703,209,Jpop,2018,4
artist3,music114197,228,Alternative,1999,5
artist18,music49586,284,Pop,2010,1
artist13,music102723,207,Pop,2004,2
artist2,music66869,236,R&B,2006,5
artist11,music137877,210,Blues,2022,2
artist3,music17733,279,Folk,2001,2
artist5,music109275,217,Reggae,2001,3
artist14,music73331,188,Reggae,2009,3
artist8,music6845,242,Pop,2011,5
artist16,music50637,240,Jazz,2016,1
artist16,music125979,265,Blues,2016,4
artist12,music57879,214,Pop,2013,4
artist14,music118007,241,Blues,2000,1
artist16,music127647,193,Kpop,2011,5
artist4,music58948,212,Country,2019,5
artist8,music106035,263,R&B,2018,3
artist8,music55727,220,Kpop,2015,3
artist3,music96333,272,Rock,2011,4
artist2,music108879,284,Eletronic,2003,4
artist18,music100969,244,Blues,2006,4
artist3,music26738,293,Country,2011,1
artist9,music120771,270,Hip Hop,2021,1
artist8,music94661,205,Folk,2017,4
artist16,music18769,260,Blues,2006,2
artist18,music115997,193,Folk,2006,3
artist5,music66097,230,Folk,2016,5
artist5,music131121,274,Jazz,2003,4
artist10,music5550,189,Kpop,2009,4
artist6,music136579,193,Alternative,2017,1
artist11,music40494,238,Classic,2009,5
artist12,music60881,272,Rock,1999,2
artist7,music15685,290,Jpop,2001,1
artist7,music4980,277,Hip Hop,2009,5
artist12,music92175,180,Classic,2019,5
artist14,music84565,264,Reggae,2020,4
artist2,music135265,232,Eletronic,2016,1
artist9,music70643,229,Jazz,2019,3
artist18,music74115,247,Pop,2008,1
artist12,music82971,196,Hip Hop,2008,3
artist12,music19953,232,Jpop,2023,2
artist5,music5852,264,Jpop,2022,3
artist5,music79421,236,Jpop,2013,4
artist9,music27891,243,Classic,2000,3
artist4,music1910,257,R&B,2015,5
artist6,music124945,260,Pop,2011,1
artist3,music102105,244,Alternative,2022,4
artist4,music115237,246,Jazz,2011,5
artist3,music95363,180,Kpop,2000,3
artist8,music9732,283,Reggae,2011,3
artist12,music125801,261,Kpop,2007,1
artist3,music114363,270,Pop,2002,3
artist6,music19841,292,Reggae,2021,1
artist11,music30851,267,Pop,2001,5
artist17,music26585,272,Folk,2006,3
artist10,music108455,201,Kpop,2007,4
artist6,music41793,258,Eletronic,2013,5
artist5,music52216,210,Folk,2018,2
artist15,music42563,291,Hip Hop,2018,1
artist10,music11491,235,Hip Hop,2019,3
artist11,music13811,229,R&B,2017,1
artist13,music56031,246,Funk,1999,3
artist16,music33522,260,Kpop,2020,2
artist13,music135843,269,Eletronic,2013,3
artist13,music95857,194,Rock,2021,4
artist13,music15682,266,Country,2000,5
artist8,music52426,181,Folk,2016,5
artist1,music27667,197,Pop,2012,1
artist5,music59520,232,Kpop,2004,4
artist4,music11428,243,Eletronic,2005,3
artist13,music16159,294,Kpop,2001,4
artist4,music35034,190,Rock,2004,5
artist10,music9777,269,Eletronic,2007,2
artist14,music51332,275,Folk,2015,1
artist16,music48955,294,Reggae,2009,2
artist14,music134751,222,Funk,2011,2
artist3,music271,257,Jazz,2020,2
artist3,music22551,259,Country,2017,2
artist11,music98883,223,Blues,2014,2
artist4,music74391,287,Eletronic,2016,1
artist18,music103297,272,Folk,2012,4
artist6,music71275,212,Classic,2000,5
artist8,music46016,229,Blues,2010,2
artist11,music29207,240,Hip Hop,2015,1
artist3,music53465,222,Folk,2009,3
artist18,music111783,235,Hip Hop,1999,1
artist18,music1079,240,Pop,2023,1
artist12,music15781,181,Rock,2011,2
artist8,music121897,285,Eletronic,2023,4
artist5,music88551,248,Alternative,2001,1
artist2,music6684,249,Classic,2001,2
artist3,music59845,228,Jazz,2018,3
artist17,music25435,192,Classic,2023,4
artist14,music22658,209,Country,2022,4
artist4,music9528,286,Hip Hop,2011,3
artist18,music17244,235,R&B,2001,3
artist12,music53646,265,Classic,2006,2
artist17,music70737,253,Hip Hop,2009,2
artist15,music33762,211,Kpop,2007,4
artist3,music69571,284,Pop,2018,3
artist5,music45156,283,Folk,2000,3
artist13,music130489,218,Hip Hop,2021,4
artist18,music64863,247,Country,2020,2
artist4,music55915,226,Reggae,2015,2
artist4,music122697,185,Jazz,2012,5
artist7,music77867,278,Eletronic,2004,2
artist1,music38136,180,Rock,2008,3
artist7,music136627,187,Reggae,2008,5
artist6,music36858,212,R&B,2009,2
artist11,music59139,212,Reggae,2018,4
artist15,music119323,300,Jpop,2017,1
artist18,music11108,275,Funk,2021,1
artist5,music30331,225,Pop,2004,2
artist16,music13199,194,R&B,2013,2
artist1,music61819,274,Blues,2014,2
artist13,music4814,241,Rock,2022,1
artist14,music57216,259,Reggae,2006,4
artist16,music67803,252,Jpop,2003,1
artist10,music91393,253,Reggae,2023,4
artist12,music19373,237,R&B,2000,5
artist3,music78221,180,Jpop,2010,2
artist14,music113741,203,Alternative,2022,3
artist14,music55962,189,Blues,2022,2
artist1,music34629,240,R&B,2021,3
artist4,music78231,208,Jazz,2020,2
artist12,music34176,202,Kpop,2016,5
artist14,music57064,193,Pop,2003,2
artist5,music49020,264,Classic,2003,3
artist2,music128167,296,Reggae,2023,4
artist8,music17131,224,Reggae,2021,4
artist1,music15623,183,Jazz,2021,2
artist1,music30565,200,Funk,2011,2
artist7,music122727,224,Rock,2010,3
artist1,music59130,261,R&B,2010,4
artist1,music135169,243,Hip Hop,2015,4
artist14,music11237,238,Rock,2021,5
artist13,music16225,218,Jazz,2017,3
artist2,music46457,289,Alternative,2004,3
artist13,music12182,214,Alternative,2020,4
artist10,music113331,199,Jpop,2008,3
artist7,music31910,180,Country,2010,2
artist5,music129969,287,Country,2020,1
artist18,music125771,272,Jpop,2010,3
artist4,music30835,276,Eletronic,1999,4
artist11,music12004,229,Hip Hop,2002,2
artist8,music84277,192,Hip Hop,2003,4
artist15,music104705,265,Rock,2011,3
artist17,music8601,269,Kpop,2003,2
artist9,music64959,200,Kpop,2002,1
artist8,music30442,239,Jazz,2005,1
artist10,music123107,202,Hip Hop,2012,1
artist1,music98571,243,Rock,2007,5
artist5,music34017,270,Pop,2017,3
artist18,music6064,285,Hip Hop,2017,5
artist5,music20585,289,Hip Hop,2015,4
artist16,music45577,297,Blues,2018,5
artist4,music4210,294,Folk,2012,3
artist15,music18571,244,Jpop,2001,3
artist18,music87207,200,Pop,2001,4
artist13,music45320,200,Folk,2023,2
artist1,music23781,278,Jazz,2002,5
artist3,music14883,230,Jazz,2006,5
artist10,music34019,227,Country,2023,2
artist1,music91517,221,Hip Hop,2023,3
artist17,music113535,287,Country,2002,4
artist2,music45615,281,Jazz,2014,5
artist11,music18984,202,Jpop,2004,4
artist4,music106219,277,Country,2008,4
artist14,music2018,185,Eletronic,2018,5
artist17,music48435,200,Jazz,2017,1
artist2,music2088,268,Country,2011,5
artist11,music59099,190,Funk,2016,1
artist10,music42817,191,Kpop,2020,5
artist13,music15132,224,Alternative,2000,1
artist7,music86649,287,Hip Hop,2002,3
artist10,music124241,219,Alternative,2023,1
artist3,music40882,282,Rock,2007,4
artist16,music63233,200,Eletronic,2019,5
artist3,music65209,258,Jazz,2008,5
artist12,music72755,216,Eletronic,2015,4
artist10,music89951,217,Reggae,2005,1
artist10,music10287,180,Jpop,2003,2
artist15,music12910,276,Funk,2001,4
artist16,music122319,218,Country,2001,5
artist18,music31561,215,Pop,2013,3
artist11,music97903,203,R&B,2006,5
artist14,music3254,210,Eletronic,2011,3
artist14,music45377,298,Alternative,2014,3
artist17,music2783,285,Blues,2021,5
artist17,music4526,180,Country,2016,4
artist10,music24104,203,Jpop,2016,1
artist11,music3827,215,Jpop,2010,1
artist10,music82363,239,Jpop,2003,4
artist12,music5039,258,Reggae,2009,4
artist12,music39631,279,Eletronic,2001,1
artist8,music18856,265,Folk,2018,3
artist11,music37345,248,Blues,2009,2
artist1,music55851,231,Funk,2012,3
artist14,music56173,289,R&B,2021,1
artist3,music4171,220,Pop,2016,3
artist1,music47823,236,Jazz,2017,5
artist6,music115249,224,Country,2006,2
artist6,music12549,200,Kpop,2001,2
artist11,music120363,266,Classic,2001,5
artist5,music56364,282,Classic,2000,2
artist16,music5824,260,Reggae,2005,5
artist3,music18161,221,Alternative,2009,1
artist10,music56189,181,Country,2000,5
artist9,music19089,186,Classic,2005,2
artist11,music12224,286,Kpop,2013,4
artist6,music65027,190,Eletronic,2003,5
artist16,music27979,200,Pop,2005,2
artist13,music84857,255,Reggae,2003,1
artist7,music204,276,Blues,2013,5
artist16,music60435,240,Eletronic,2004,5
artist17,music111231,184,Kpop,2020,1
artist6,music55150,288,Classic,2006,1
artist13,music46942,266,Pop,2005,5
artist17,music105725,266,Classic,2017,1
artist9,music80691,183,Reggae,2013,5
artist13,music30704,257,Reggae,2022,2
artist17,music14938,214,Alternative,2011,5
artist2,music137707,296,R&B,2007,3
artist2,music112031,181,Alternative,2020,2
artist4,music26275,294,Eletronic,1999,4
artist2,music67603,277,Jazz,2004,4
artist8,music32349,285,Funk,2005,2
artist8,music67649,186,Alternative,2005,2
artist16,music54189,221,Blues,2010,5
artist14,music40150,278,Kpop,1999,1
artist15,music8118,262,Country,2000,3
artist4,music12767,180,Pop,2001,2
artist1,music69455,234,Folk,2002,3
artist16,music9281,295,Kpop,2014,5
artist14,music77771,244,Alternative,2006,5
artist4,music44355,214,Pop,2007,1
artist4,music108853,266,Folk,2021,2
artist6,music79941,196,Country,2004,4
artist18,music60077,255,Rock,2016,2
artist5,music129591,200,Jazz,2015,4
artist8,music39017,264,Rock,2004,4
artist1,music132317,219,Jazz,2002,3
artist11,music65221,272,Hip Hop,2000,5
artist11,music20296,258,Reggae,2012,2
artist5,music45006,296,Folk,2021,3
artist16,music48697,272,Hip Hop,2015,3
artist17,music34516,277,Country,2009,5
artist7,music28662,270,Jpop,2013,5
artist7,music80449,192,R&B,2020,2
artist16,music126491,269,Rock,2012,3
artist8,music43776,199,Country,2002,4
artist14,music29179,226,Alternative,2011,1
artist5,music54029,239,Eletronic,1999,3
artist8,music126409,278,Eletronic,2015,5
artist13,music134461,214,Kpop,2016,4
artist9,music34788,245,Jpop,2021,1
artist11,music51884,288,Country,2011,1
artist3,music138415,225,Hip Hop,2006,5
artist2,music126257,251,Kpop,2022,4
artist13,music75125,184,Jazz,2012,1
artist15,music14266,185,Funk,2021,1
artist5,music60290,204,Country,2023,1
artist6,music117045,183,Folk,2017,2
artist8,music97655,246,Alternative,2005,3
artist5,music19379,234,Alternative,2016,4
artist17,music11164,244,Country,2014,5
artist12,music56645,258,Reggae,2014,2
artist18,music52608,202,Country,2015,2
artist1,music130033,258,Kpop,2004,1
artist3,music16297,191,Funk,2010,1
artist9,music91643,274,Pop,2017,5
artist8,music2122,276,Classic,2022,1
artist18,music110819,232,Alternative,2005,5
artist13,music101185,298,Pop,2002,3
artist14,music35537,224,Classic,2002,4
artist11,music2963,294,Classic,2008,4
artist13,music106849,267,Blues,2019,5
artist12,music72049,254,Eletronic,2011,4
artist7,music13869,284,Rock,2015,3
artist11,music62575,215,Jpop,2023,1
artist5,music32587,277,Jazz,2004,5
artist17,music49728,213,Pop,2013,1
artist5,music109709,195,Kpop,2022,4
artist8,music7170,237,Blues,2003,4
artist11,music4213,226,Rock,2015,5
artist5,music62489,248,Folk,2002,4
artist18,music31117,237,Kpop,2012,3
artist15,music50564,184,Funk,2022,1
artist13,music28746,259,Hip Hop,2020,4
artist8,music51009,286,Reggae,2017,4
artist13,music116055,181,Funk,2014,2
artist12,music110835,275,Country,2012,2
artist10,music119619,244,Classic,2015,4
artist2,music10760,272,R&B,1999,2
artist8,music49761,253,Eletronic,2005,1
artist6,music133067,295,Jazz,2000,1
artist11,music71741,228,Funk,2022,4
artist10,music124483,226,Alternative,2022,1
artist1,music56501,245,Funk,2017,5
artist7,music41735,274,Reggae,2018,3
artist13,music92557,186,Blues,1999,2
artist8,music17188,251,Kpop,2003,3
artist1,music114981,210,Kpop,2000,4
artist6,music5705,199,Country,2018,1
artist1,music37584,218,Rock,2016,2
